feature,coef
intercept,37.333333333333336
PC1,0.1437868119657526
PC2,0.12872680046031018
PC3,0.007085059612630496
PC4,-0.04109968346124698
PC5,-0.049845387578390334
PC6,-0.0024351728398546682
PC7,-0.04299517967289837
PC8,0.003675053574862732
PC9,-0.02553152302523493
PC10,-0.1595307053411854
PC11,-0.011336947539439552
PC12,0.11590073507310053
PC13,-0.07631235170678068
PC14,0.0636418928185758
PC15,0.10005034094905071
PC16,0.020438024407233663
PC17,-0.09376495992524642
PC18,0.10528359709987062
